urls,url,Bedrooms,Bathrooms,Super area,Developer,Project,Status,Possession by,Transaction type,Car parking,Price Breakup,Unnamed: 12,Address,RERA ID,Water Availability,Status of Electricity,Lift,Furnishing,Loan Offered by,Amenities,Flooring,Floors allowed for construction,Furnished status,Carpet area,Loading,Floor,Car Parking,Bathroom,Facilities,Puja Room,Balconies,Landmarks,Facing,Overlooking,Age of Construction,Authority Approval,Type of Ownership,Brokerage Response,Units Available,Balcony,Lifts,Servant Room,Store Room,Plot area,Study Room,Unnamed: 46,Unnamed: 47,
,https://www.magicbricks.com/propertyDetails/2-BHK-1073-Sq-ft-Multistorey-Apartment-FOR-Sale-Vaishali-Nagar-in-Jaipur&id=4d423533383939393331,2 See Dimensions,2.0,,Gangaa Kotecha Group,Royal Gravitaz,,,"New Property
Free Legal Title Check",1 Covered,"₹ 37.6 Lac ₹ 1 Monthly
See Other Charges",,"Royal Gravitaz Vaishali Nagar, Jaipur, Vaishali Nagar, Jaipur, Rajasthan",,24 Hours Available,No/Rare Powercut,3,Semi-Furnished,,"Visitor Parking
Waste Disposal
Rain Water Harvesting
Water Storage
Security
Kids Play Area
View all Amenities",Vitrified,,Semi-Furnished,700 sqft,34%,2 (Out of 8 Floors),,,"Power Back Up, Lift, Rain Water Harvesting, Club House, Swimming Pool, Reserved Parking, Security, Water Storage, Vaastu Compliant, Visitor Parking, Waste Disposal, RO Water System, Outdoor Tennis Courts",,2.0,Vaishali nagar,"East
Talk to our best Vastu Consultants to get instant solution. View Consultants",Main Road,Under Construction,Jaipur Development Authority,Freehold,,,,,,1.0,,,,,
,https://www.magicbricks.com/propertyDetails/3-BHK-1408-Sq-ft-Multistorey-Apartment-FOR-Sale-Ajmer-Road-in-Jaipur&id=4d423535393739353531,3 See Dimensions,3.0,1408 sqft,,,Ready to Move,,"New Property
Free Legal Title Check",None,₹ 72.0 Lac ₹ 500 Monthly,,"Sarthi Marg, Vidhyut Nagar, Vaishali Nagar, Jaipur, Ajmer Road, Jaipur, Rajasthan",,,,,Unfurnished,,,Vitrified,,Unfurnished,,,2 (Out of 4 Floors),,,"Power Back Up, Lift, Rain Water Harvesting, Reserved Parking, Security, Water Storage, Visitor Parking, Maintenance Staff, Waste Disposal, Internet/Wi-Fi Connectivity",1.0,2.0,Near Purani Chungi,North - East,Main Road,,Jaipur Development Authority,Freehold,,,,,,,,,,,
,https://www.magicbricks.com/propertyDetails/2-BHK-1310-Sq-ft-Multistorey-Apartment-FOR-Sale-Ajmer-Road-in-Jaipur&id=4d423538303134383735,2 See Dimensions,2.0,1310 sqft,Vatika Group,Vatika Jaipur 21,Ready to Move,,"New Property
Free Legal Title Check",1 Covered,"₹ 32.8 Lac ₹ 1,965 Monthly
See Other Charges",,"Ajmer Road, Jaipur, Ajmer Road, Jaipur, Rajasthan",,24 Hours Available,No/Rare Powercut,2,Unfurnished,,"Reserved Parking
Power Back Up
Swimming Pool
Park
Flower Gardens
Security
View all Amenities",Vitrified,,,,,4 (Out of 12 Floors),,,"Power Back Up, Lift, Club House, Swimming Pool, Park, Reserved Parking, Security, Maintenance Staff, Laundry Service, Banquet Hall",,3.0,Vatika Infotech City,"East
Talk to our best Vastu Consultants to get instant solution. View Consultants","Garden/Park, Pool",New Construction,Jaipur Development Authority,Freehold,,5.0,,,,,,,,,
,https://www.magicbricks.com/propertyDetails/3-BHK-1660-Sq-ft-Builder-Floor-Apartment-FOR-Sale-Nirman-Nagar-in-Jaipur&id=4d423630353736363731,3 See Dimensions,3.0,,,,Ready to Move,,"Resale
Free Legal Title Check","1 Covered, 1 Open",₹ 81.0 Lac ₹ 100 Monthly,,"nirman nagar, Nirman Nagar, Jaipur, Rajasthan",,24 Hours Available,No/Rare Powercut,None,Furnished,,,"Ceramic Tiles, Marble",,Furnished,1400 sqft,15%,1 (Out of 3 Floors),,,"Power Back Up, Lift, Rain Water Harvesting, Club House, Swimming Pool, Park, Reserved Parking, Security, Private Terrace/Garden, Vaastu Compliant, Service/Goods Lift, Intercom Facility, Maintenance Staff, Laundry Service, Internet/Wi-Fi Connectivity, DTH Television Facility, Cafeteria/Food Court, Conference Room, Piped Gas, Jogging and Strolling Track, Outdoor Tennis Courts",,2.0,nirman nagar,East,"Garden/Park, Main Road",Less than 5 years,Jaipur Development Authority,Freehold,,,,None,,1.0,190 sqyrd,,,,
,https://www.magicbricks.com/propertyDetails/3-BHK-1669-Sq-ft-Multistorey-Apartment-FOR-Sale-C-Scheme-in-Jaipur&id=4d423537333231363731,3 See Dimensions,3.0,,,Silver Velly Om Residency,,,"New Property
Free Legal Title Check",None,"₹ 1.25 Cr
See Other Charges",,"E-175, Ramesh Marg, C-scheme, Jaipur, C-Scheme, Jaipur, Rajasthan",RAJ/P/2021/1524,24 Hours Available,No/Rare Powercut,1,Semi-Furnished,,,Ceramic Tiles,,Semi-Furnished,1252 sqft,24%,5 (Out of 5 Floors),,,"Lift, Reserved Parking, Water Storage, Intercom Facility",,2.0,"Behind MGF Mall, Towns coffee lane.",,Main Road,Under Construction,Jaipur Development Authority,Freehold,,2.0,,,,,,,,,
,https://www.magicbricks.com/propertyDetails/3-BHK-1384-Sq-ft-Multistorey-Apartment-FOR-Sale-Mansarovar-Extension-in-Jaipur&id=4d423539333437353739,3 See Dimensions,2.0,,,,Ready to Move,,"New Property
Free Legal Title Check",1 Covered,"₹ 43.0 Lac ₹ 1,000 Monthly
See Other Charges",,"43 Vinayak Vihar, Mansarovar Extension, Jaipur, Rajasthan",,24 Hours Available,No/Rare Powercut,1,Semi-Furnished,2 more,,Ceramic Tiles,,Semi-Furnished,,27%,1 (Out of 6 Floors),,,"Lift, Reserved Parking, Security, Water Storage",,2.0,"nearby Bharat Mata Circle, Vande Matram Road, mansarovar extension",East,Main Road,New Construction,Jaipur Development Authority,Freehold,,3.0,,,,,,,,,
,https://www.magicbricks.com/propertyDetails/3-BHK-1430-Sq-ft-Multistorey-Apartment-FOR-Sale-Mansarovar-Extension-in-Jaipur&id=4d423533323536363739,3 See Dimensions,3.0,,,,Ready to Move,,"New Property
Free Legal Title Check","1 Covered, 1 Open","₹ 42.8 Lac
See Other Charges",,"Iskon temple Mansarovar extension jaipur, Mansarovar Extension, Jaipur, Rajasthan",,24 Hours Available,No/Rare Powercut,6,Semi-Furnished,,,Wooden,,Semi-Furnished,1160 sqft,18%,6 (Out of 13 Floors),,,"Power Back Up, Lift, Club House, Swimming Pool, Gymnasium, Park, Reserved Parking, Security, Vaastu Compliant, Maintenance Staff, Conference Room, Jogging and Strolling Track",1.0,3.0,near Iskon temple Mansarovar extension jaipur,East,Main Road,New Construction,Jaipur Development Authority,Freehold,,5.0,,6,1.0,1.0,,1.0,,,
,https://www.magicbricks.com/propertyDetails/3-BHK-1500-Sq-ft-Multistorey-Apartment-FOR-Sale-Barkat-Nagar-in-Jaipur&id=4d423535373338323937,3,3.0,,,,,,"New Property
Free Legal Title Check",None,₹ 65.0 Lac,,"166, gali no.7, barkat nagar, jaipur, Barkat Nagar, Jaipur, Rajasthan",,,,,Semi-Furnished,,,"Vitrified, Granite",,Semi-Furnished,1100 sqft,26%,2 (Out of 3 Floors),,,"Lift, Reserved Parking, Security, Water Storage, Visitor Parking",,,,North,Main Road,New Construction,,Freehold,,,1.0,,,,,,,,
,https://www.magicbricks.com/propertyDetails/2-BHK-1210-Sq-ft-Multistorey-Apartment-FOR-Sale-Tonk-Road-in-Jaipur&id=4d423535333238333133,2 See Dimension,2.0,1210 sqft,Aashish Group,The Palm,Under Construction,Jun '22,"New Property
Free Legal Title Check",1 Covered,₹ 73.8 Lac,,"Tonk Road, Jaipur, Rajasthan",,24 Hours Available,No/Rare Powercut,2,Semi-Furnished,,"Power Back Up
Earth quake resistant
Rain Water Harvesting
Water Storage
Security
Lift
View all Amenities",,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.magicbricks.com/propertyDetails/3-BHK-1450-Sq-ft-Multistorey-Apartment-FOR-Sale-Mansarovar-in-Jaipur&id=4d423630373131353739,3 See Dimensions,3.0,,,,Ready to Move,,"New Property
Free Legal Title Check",1 Covered,"₹ 47.0 Lac ₹ 1,000 Monthly
See Other Charges",,"Patel Marg, Near Mahaveer Hostel, Mansarovar, Mansarovar, Jaipur, Rajasthan",,24 Hours Available,No/Rare Powercut,1,Semi-Furnished,,,"Ceramic Tiles, Granite, Marble, Vitrified",,Semi-Furnished,1102 sqft,24%,3 (Out of 5 Floors),,,"Lift, Reserved Parking, Security, Water Storage, Vaastu Compliant, Waste Disposal",,2.0,Near Chilgari Restoration,North - West,Main Road,New Construction,Jaipur Development Authority,Leasehold,,5.0,,,,,,,,,
,https://www.magicbricks.com/propertyDetails/3-BHK-1134-Sq-ft-Builder-Floor-Apartment-FOR-Sale-Mansarovar-in-Jaipur&id=4d423538363432303931,3 See Dimensions,3.0,1134 sqft,Vinayak Builders & Developers,Vinayak Apartments,Ready to Move,,"New Property
Free Legal Title Check",1 Covered,"₹ 43.1 Lac ₹ 1,000 Monthly
See Other Charges",,"near Digamber jain mandir mangyawas Mansarovar, Mansarovar, Jaipur, Rajasthan",,24 Hours Available,No/Rare Powercut,2,Semi-Furnished,,"Grand Entrance lobby
Jogging and Strolling Track
Rain Water Harvesting
Water Storage
Security
Vaastu Compliant
View all Amenities",Vitrified,,,,,2 (Out of 6 Floors),,,"Power Back Up, Lift, Club House, Reserved Parking, Security, Vaastu Compliant",,,near digamber Jain mandir mangyawas Mansarovar,"East
Talk to our best Vastu Consultants to get instant solution. View Consultants",Main Road,New Construction,Jaipur Development Authority,Freehold,Brokers please do not contact,,1.0,,,,1000 sqyrd,,,,
,https://www.magicbricks.com/propertyDetails/3-BHK-1503-Sq-ft-Multistorey-Apartment-FOR-Sale-Mansarovar-in-Jaipur&id=4d423539343037343535,3 See Dimensions,3.0,,Elite Buildcare Pvt. Ltd.,Elite Umang,Ready to Move,,"New Property
Free Legal Title Check",1 Covered,"₹ 67.5 Lac ₹ 2,000 Monthly
See Other Charges",,"P.No 52-55, Ganesh Nagar, Near Mansarovar Metro Station, Mansarovar, Jaipur, Mansarovar, Jaipur, Rajasthan",0000,24 Hours Available,No/Rare Powercut,2,Semi-Furnished,,"Reserved Parking
Power Back Up
Earth quake resistant
Rain Water Harvesting
Water Storage
Security
View all Amenities",Vitrified,,,1100 sqft,26%,1 (Out of 6 Floors),,,"Power Back Up, Lift, Rain Water Harvesting, Reserved Parking, Security, Water Storage, Vaastu Compliant",,2.0,,"East
Talk to our best Vastu Consultants to get instant solution. View Consultants",Main Road,New Construction,Jaipur Development Authority,Freehold,Brokers please do not contact,1.0,,,,,,,,,
,https://www.magicbricks.com/propertyDetails/2-BHK-879-Sq-ft-Multistorey-Apartment-FOR-Sale-Ajmer-Road-in-Jaipur&id=4d423630363636373933,2 See Dimensions,2.0,,Auric Infraprojects Ltd.,The Century Park,,,"New Property
Free Legal Title Check",1 Covered,"₹ 26.5 Lac
See Other Charges",,"Ajmer Road Jaipur - 303007, Ajmer Road, Jaipur, Rajasthan",RAJ/P/2021/1553,24 Hours Available,No/Rare Powercut,6,Semi-Furnished,,"Reserved Parking
Power Back Up
Earth quake resistant
Jogging and Strolling Track
Waste Disposal
Park
View all Amenities",Vitrified,,Semi-Furnished,650 sqft,26%,Ground (Out of 10 Floors),,,"Power Back Up, Lift, Rain Water Harvesting, Club House, Swimming Pool, Gymnasium, Park, Reserved Parking, Security, Water Storage, Vaastu Compliant, Service/Goods Lift, Air Conditioned, Visitor Parking, Maintenance Staff, Waste Disposal, Jogging and Strolling Track",,2.0,Ajmer Road. Jaipur,"East
Talk to our best Vastu Consultants to get instant solution. View Consultants","Garden/Park, Pool, Main Road",Under Construction,Jaipur Development Authority,Freehold,,20.0,,,,,,,,,
,https://www.magicbricks.com/propertyDetails/2-BHK-976-Sq-ft-Multistorey-Apartment-FOR-Sale-Vaishali-Nagar-in-Jaipur&id=4d423534303738323439,2,2.0,976 sqft,Kedia Real Estate LLP,Kedias The Oxygen,Ready to Move,,"New Property
Free Legal Title Check",None,"₹ 45.0 Lac
See Other Charges",,"Vaishali Nagar, Jaipur, Vaishali Nagar, Jaipur, Rajasthan",,,,,Unfurnished,,"Multipurpose Hall
Visitor Parking
Swimming Pool
CCTV Camera
Park
Intercom Facility
View all Amenities",Vitrified,,,,,2 (Out of 3 Floors),,,"Power Back Up, Lift, Rain Water Harvesting, Club House, Swimming Pool, Gymnasium, Park, Reserved Parking, Security, Water Storage, Vaastu Compliant, Visitor Parking, Intercom Facility, Waste Disposal, Internet/Wi-Fi Connectivity",1.0,2.0,maharana pratap marg,"East
Talk to our best Vastu Consultants to get instant solution. View Consultants","Garden/Park, Pool, Main Road",,Jaipur Development Authority,Freehold,,2.0,,,,,,,,,
,https://www.magicbricks.com/propertyDetails/3-BHK-1417-Sq-ft-Multistorey-Apartment-FOR-Sale-Vaishali-Nagar-in-Jaipur&id=4d423537373432353635,3,3.0,,Gangaa Kotecha Group,Royal Gravitaz,,,"New Property
Free Legal Title Check",None,"₹ 49.6 Lac
See Other Charges",,"vaishali Nagar Jaipur, Vaishali Nagar, Jaipur, Rajasthan",,,,,Semi-Furnished,,"Visitor Parking
Waste Disposal
Rain Water Harvesting
Water Storage
Security
Kids Play Area
View all Amenities",,,Semi-Furnished,1100 sqft,22%,4 (Out of 11 Floors),,,"Power Back Up, Lift, Rain Water Harvesting, Club House, Swimming Pool, Gymnasium, Park, Reserved Parking, Security, Vaastu Compliant, Maintenance Staff, Piped Gas",,3.0,vaishali Nagar,"North
Talk to our best Vastu Consultants to get instant solution. View Consultants",Main Road,Under Construction,,Freehold,,,,,,,,,,,
,https://www.magicbricks.com/propertyDetails/3-BHK-1459-Sq-ft-Multistorey-Apartment-FOR-Sale-Vaishali-Nagar-in-Jaipur&id=4d423535363234353133,3 See Dimensions,3.0,1459 sqft,Gangaa Kotecha Group,Royal Gravitaz,,,"New Property
Free Legal Title Check",1 Covered,"₹ 47.4 Lac
See Other Charges",,"Vaishali Nagar, Jaipur, Vaishali Nagar, Jaipur, Rajasthan",,24 Hours Available,No/Rare Powercut,4,Unfurnished,,"Visitor Parking
Waste Disposal
Rain Water Harvesting
Water Storage
Security
Kids Play Area
View all Amenities",Vitrified,,Unfurnished,,,3 (Out of 12 Floors),,,"Power Back Up, Lift, Rain Water Harvesting, Club House, Swimming Pool, Reserved Parking, Security, Water Storage, Vaastu Compliant, Visitor Parking, Waste Disposal, RO Water System, Outdoor Tennis Courts",,3.0,"Very Good Locality, Close Proximity to Vaishali. Timely possession!!!!","East
Talk to our best Vastu Consultants to get instant solution. View Consultants",Main Road,Under Construction,Jaipur Development Authority,Freehold,,10.0,,,,,,,,,
,https://www.magicbricks.com/propertyDetails/3-BHK-2030-Sq-ft-Multistorey-Apartment-FOR-Sale-Mansarovar-Extension-in-Jaipur&id=4d423539383139363431,3,3.0,2030 sqft,Mahima Group,Mahima Elanza,Ready to Move,,"Resale
Free Legal Title Check",None,₹ 1.50 Cr,,"Tonk Road, Jaipur, Mansarovar Extension, Jaipur, Rajasthan",,,,,Semi-Furnished,,"Convenience Leisure Environment Security Sports
Infinity Swimming Pool
Power Back Up
Piped Gas
Banquet Hall
Intercom Facility
Visitor Parking
Private Terrace/Garden
Earth quake resistant
Lift
Flower Gardens
Rain Water Harvesting
Club House
Health club with Steam / Jaccuzi
Grand Entrance lobby
Meditation Area
Event Space & Amphitheatre
CCTV Camera
DTH Television Facility
Internet/Wi-Fi Connectivity
Security
Reserved Parking
Gymnasium
Swimming Pool
Fire Fighting Equipment",,,,,,5 (Out of 14 Floors),,,"Power Back Up, Lift, Club House, Swimming Pool, Gymnasium, Park, Reserved Parking, Security, Vaastu Compliant, Intercom Facility, Maintenance Staff, Waste Disposal, DTH Television Facility, RO Water System, Banquet Hall, Piped Gas",,2.0,,"East
Talk to our best Vastu Consultants to get instant solution. View Consultants","Garden/Park, Main Road",Less than 5 years,,Freehold,,,,,,1.0,,,,,
,https://www.magicbricks.com/propertyDetails/2-BHK-1210-Sq-ft-Multistorey-Apartment-FOR-Sale-Mansarovar-in-Jaipur&id=4d423630313434363935,2,2.0,,Aashish Group,Satyam,,,"Resale
Free Legal Title Check",None,"₹ 48.4 Lac
See Other Charges",,"Near Dhanwantri Hospital, Patrakar Colony, Mansarovar, Jaipur, Rajasthan",20211624,,,,Unfurnished,,"Grand Entrance lobby
Meditation Area
Waste Disposal
Water Storage
Gymnasium
Indoor Games Room
View all Amenities",,,Unfurnished,907 sqft,25%,3 (Out of 6 Floors),,,"Power Back Up, Lift, Swimming Pool, Gymnasium, Reserved Parking, Security, Private Terrace/Garden, Vaastu Compliant, Service/Goods Lift, Intercom Facility, Waste Disposal, Banquet Hall, Piped Gas",,2.0,Dhanwantri Hospital,"North
Talk to our best Vastu Consultants to get instant solution. View Consultants",Main Road,Under Construction,,Leasehold,,,,,,,,,,,
,https://www.magicbricks.com/propertyDetails/3-BHK-1524-Sq-ft-Multistorey-Apartment-FOR-Sale-Jagatpura-in-Jaipur&id=4d423539333136323631,3 See Dimensions,3.0,1524 sqft,,,,,"New Property
Free Legal Title Check",1 Covered,₹ 48.8 Lac,,"Near Akshay Patra Temple, Jagatpura, Jaipur, Rajasthan",,24 Hours Available,No/Rare Powercut,2,Unfurnished,,,Vitrified,,Unfurnished,,,5 (Out of 12 Floors),,,"Power Back Up, Lift, Club House, Swimming Pool, Gymnasium, Park, Reserved Parking, Security, Vaastu Compliant, Service/Goods Lift, Intercom Facility, Maintenance Staff, Waste Disposal, Laundry Service, Banquet Hall, Piped Gas, Jogging and Strolling Track, Outdoor Tennis Courts",,2.0,,East,"Garden/Park, Main Road",Under Construction,Jaipur Development Authority,Freehold,,,,2,,1.0,,,,,
,https://www.magicbricks.com/propertyDetails/3-BHK-1877-Sq-ft-Multistorey-Apartment-FOR-Sale-Gandhi-Path-in-Jaipur&id=4d423630363035393431,3 See Dimensions,3.0,,Samanvay Group,Atlantica,,,"New Property
Free Legal Title Check",1 Covered,"₹ 74.3 Lac ₹ 3,600 Monthly
See Other Charges",,"GH-02, Maa Hinglaj Nagar Vistaar, Gandhi Path West, Vaishali Nagar, Jaipur, Rajasthan - 302021, Gandhi Path, Jaipur, Rajasthan",1838,24 Hours Available,No/Rare Powercut,5,Semi-Furnished,,"Multipurpose Hall
Visitor Parking
Conference Room
Waste Disposal
Rain Water Harvesting
Service/Goods Lift
View all Amenities","Vitrified, Wooden",,Semi-Furnished,1235 sqft,34%,5 (Out of 14 Floors),,,"Power Back Up, Lift, Rain Water Harvesting, Club House, Swimming Pool, Gymnasium, Security, Water Storage, Vaastu Compliant, Service/Goods Lift, Visitor Parking, Intercom Facility, Maintenance Staff, Waste Disposal, Internet/Wi-Fi Connectivity, DTH Television Facility, Banquet Hall, Cafeteria/Food Court, Conference Room, Piped Gas, Jogging and Strolling Track, Concierge Services, Theme based Architectures",,4.0,"gandhi path, near 200 ft road","West
Talk to our best Vastu Consultants to get instant solution. View Consultants",Main Road,Under Construction,Jaipur Development Authority,Leasehold,,20.0,,,1.0,1.0,,,,,
,https://www.magicbricks.com/propertyDetails/3-BHK-2900-Sq-ft-Penthouse-FOR-Sale-C-Scheme-in-Jaipur&id=4d423630363937323639,3,3.0,2900 sqft,,,Ready to Move,,"Resale
Free Legal Title Check",None,"₹ 2.40 Cr
See Other Charges",,"c scheme near tongya hospital Jaipur, C-Scheme, Jaipur, Rajasthan",,,,,Semi-Furnished,,,,,Semi-Furnished,,,5 (Out of 5 Floors),,,"Power Back Up, Lift, Gymnasium, Maintenance Staff",,2.0,near tongya hospital c Scheme Jaipur,East,Main Road,Less than 5 years,,Freehold,,,,,,1.0,,1.0,,,
,https://www.magicbricks.com/propertyDetails/3-BHK-1548-Sq-ft-Multistorey-Apartment-FOR-Sale-Vaishali-Nagar-in-Jaipur&id=4d423630343033313635,3 See Dimensions,2.0,,Samanvay Group,Atlantica,,,"New Property
Free Legal Title Check",1 Covered,"₹ 59.6 Lac
See Other Charges",,"Vaishali Nagar, Jaipur, Vaishali Nagar, Jaipur, Rajasthan",,24 Hours Available,No/Rare Powercut,4,Semi-Furnished,,"Multipurpose Hall
Visitor Parking
Conference Room
Waste Disposal
Rain Water Harvesting
Service/Goods Lift
View all Amenities",Vitrified,,Semi-Furnished,1001 sqft,35%,5 (Out of 14 Floors),,,"Power Back Up, Lift, Rain Water Harvesting, Club House, Swimming Pool, Gymnasium, Reserved Parking, Security, Water Storage, Vaastu Compliant, Service/Goods Lift, Visitor Parking, Intercom Facility, Maintenance Staff, Waste Disposal, Internet/Wi-Fi Connectivity, DTH Television Facility, Banquet Hall, Cafeteria/Food Court, Conference Room, Piped Gas, Jogging and Strolling Track, Concierge Services, Theme based Architectures",,4.0,Vaishali Nagar gandhi Path,"East
Talk to our best Vastu Consultants to get instant solution. View Consultants",Main Road,Under Construction,Jaipur Development Authority,Freehold,,4.0,,,,1.0,,,,,
,https://www.magicbricks.com/propertyDetails/2-BHK-1257-Sq-ft-Multistorey-Apartment-FOR-Sale-Sikar-Road-in-Jaipur&id=4d423630383035343733,2,2.0,1257 sqft,Aashish Group,Suhaag Residency,,,"New Property
Free Legal Title Check",None,₹ 76.7 Lac,,"near bhawani nikaten school, Sikar Road, Jaipur, Rajasthan",1701,,,,Unfurnished,,"Multipurpose Hall
Visitor Parking
Conference Room
Waste Disposal
Rain Water Harvesting
Service/Goods Lift
View all Amenities",,,Unfurnished,,,4 (Out of 8 Floors),,,"Power Back Up, Lift, Rain Water Harvesting, Club House, Swimming Pool, Gymnasium, Park, Reserved Parking, Security, Vaastu Compliant, Service/Goods Lift, Air Conditioned, Intercom Facility, Maintenance Staff, Waste Disposal, DTH Television Facility, RO Water System, Banquet Hall, Conference Room, Piped Gas, Jogging and Strolling Track, Outdoor Tennis Courts",1.0,3.0,bhawani nikaten school,"North
Talk to our best Vastu Consultants to get instant solution. View Consultants",Main Road,Under Construction,,Freehold,,,,,,,,,,,
,https://www.magicbricks.com/propertyDetails/2-BHK-984-Sq-ft-Multistorey-Apartment-FOR-Sale-Vaishali-Nagar-in-Jaipur-r1&id=4d423536303638393039,2 See Dimensions,2.0,984 sqft,Gangaa Kotecha Group,Royal Gravitaz,,,"New Property
Free Legal Title Check",1 Covered,"₹ 34.4 Lac ₹ 2,000 Monthly
See Other Charges",,"gandhi path, Vaishali Nagar, Jaipur, Rajasthan",,24 Hours Available,No/Rare Powercut,4,Semi-Furnished,,"Visitor Parking
Waste Disposal
Rain Water Harvesting
Water Storage
Security
Kids Play Area
View all Amenities",Vitrified,,Semi-Furnished,,,6 (Out of 12 Floors),,,"Power Back Up, Lift, Rain Water Harvesting, Club House, Swimming Pool, Reserved Parking, Security, Private Terrace/Garden, Vaastu Compliant, Service/Goods Lift, Intercom Facility, Maintenance Staff, Waste Disposal, Internet/Wi-Fi Connectivity, DTH Television Facility, Banquet Hall, Conference Room, Jogging and Strolling Track, Outdoor Tennis Courts",1.0,2.0,Gandhi path,"East
Talk to our best Vastu Consultants to get instant solution. View Consultants",Garden/Park,Under Construction,Jaipur Development Authority,Freehold,,,,,,,,,,,
,https://www.magicbricks.com/propertyDetails/3-BHK-2174-Sq-ft-Multistorey-Apartment-FOR-Sale-Mansarovar-Extension-in-Jaipur&id=4d423539393730363739,3 See Dimensions,4.0,2174 sqft,,,,,"New Property
Free Legal Title Check",1 Covered,₹ 92.4 Lac,,"Vandemataram Road, Mansarovar Extension, Jaipur, Rajasthan",RAJ/P/2022/1884,24 Hours Available,No/Rare Powercut,2,Unfurnished,,,Vitrified,,Unfurnished,,,6 (Out of 15 Floors),,,"Power Back Up, Lift, Club House, Swimming Pool, Gymnasium, Park, Reserved Parking, Security, Water Storage, Vaastu Compliant, Visitor Parking, Maintenance Staff, Waste Disposal, Piped Gas",1.0,3.0,"Near Market, School, Hospital ETC",East,"Garden/Park, Main Road",Under Construction,Jaipur Development Authority,Freehold,,20.0,,2,1.0,,,,,,
